106 2021-01-22 False False HD66235 HD66235 120.128825 -45.32069 ESO-2.2m FEROS 0106.A-9006(A) "AERTS, C" SCIENCE ECHELLE OBJECT,WAVE 120.0 "" HD66235 1000012659 1.32 1.01 27 2021-01-23T07:39:56 2021-01-23T07:45:34 2 2021-01-23T07:42:13 2021-01-23T07:45:34 1 2021-01-23T07:42:34 2021-01-23T07:45:34 0.056 0.056 0.000 0.000 0.000 0.056 0.056
106 2021-01-22 False False HD67025 HD67025 121.06266305 -42.96254 ESO-2.2m FEROS 0106.A-9006(A) "AERTS, C" ACQUISITION NONE NONE 0.0 "" HD67025 1000012659 1.37 0.98 28 2021-01-23T07:45:34 2021-01-23T08:14:24 1 2021-01-23T07:45:34 2021-01-23T07:48:03 1 2021-01-23T07:45:34 2021-01-23T07:48:03 0.041 0.041 0.000 0.000 0.000 0.041 0.041
106 2021-01-22 False False HD67025 HD67025 121.06266305 -42.96254 ESO-2.2m FEROS 0106.A-9006(A) "AERTS, C" SCIENCE ECHELLE OBJECT,WAVE 1500.0 "" HD67025 1000012659 1.37 0.98 28 2021-01-23T07:45:34 2021-01-23T08:14:24 2 2021-01-23T07:48:03 2021-01-23T08:14:24 1 2021-01-23T07:48:24 2021-01-23T08:14:24 0.439 0.439 0.000 0.000 0.000 0.439 0.439
106 2021-01-22 False False HD79365 HD79365 138.04196305 -42.57586 ESO-2.2m FEROS 0106.A-9006(A) "AERTS, C" ACQUISITION NONE NONE 0.0 "" HD79365 1000012659 1.21 0.98 29 2021-01-23T08:14:24 2021-01-23T08:27:37 1 2021-01-23T08:14:24 2021-01-23T08:16:17 1 2021-01-23T08:14:24 2021-01-23T08:16:17 0.031 0.031 0.000 0.000 0.000 0.031 0.031
106 2021-01-22 False False HD79365 HD79365 138.04196305 -42.57586 ESO-2.2m FEROS 0106.A-9006(A) "AERTS, C" SCIENCE ECHELLE OBJECT,WAVE 600.0 "" HD79365 1000012659 1.21 0.98 29 2021-01-23T08:14:24 2021-01-23T08:27:37 2 2021-01-23T08:16:17 2021-01-23T08:27:37 1 2021-01-23T08:16:37 2021-01-23T08:27:37 0.189 0.189 0.000 0.000 0.000 0.189 0.189
106 2021-01-22 False False HD82110 HD82110 141.98143388 -54.55299 ESO-2.2m FEROS 0106.A-9006(A) "AERTS, C" ACQUISITION NONE NONE 0.0 "" HD82110 1000012659 1.26 0.99 30 2021-01-23T08:27:37 2021-01-23T08:40:49 1 2021-01-23T08:27:37 2021-01-23T08:29:29 1 2021-01-23T08:27:37 2021-01-23T08:29:29 0.031 0.031 0.000 0.000 0.000 0.031 0.031
106 2021-01-22 False False HD82110 HD82110 141.98143388 -54.55299 ESO-2.2m FEROS 0106.A-9006(A) "AERTS, C" SCIENCE ECHELLE OBJECT,WAVE 600.0 "" HD82110 1000012659 1.26 0.99 30 2021-01-23T08:27:37 2021-01-23T08:40:49 2 2021-01-23T08:29:29 2021-01-23T08:40:49 1 2021-01-23T08:29:49 2021-01-23T08:40:49 0.095 0.095 0.094 0.000 0.000 0.189 0.189
106 2021-01-22 False False HD91141 HD91141 157.50128305 -54.84614 ESO-2.2m FEROS 0106.A-9006(A) "AERTS, C" ACQUISITION NONE NONE 0.0 "" HD91141 1000012659 1.18 1.05 31 2021-01-23T08:40:49 2021-01-23T08:54:00 1 2021-01-23T08:40:49 2021-01-23T08:42:39 1 2021-01-23T08:40:49 2021-01-23T08:42:39 0.000 0.000 0.031 0.000 0.000 0.031 0.031
106 2021-01-22 False False HD91141 HD91141 157.50128305 -54.84614 ESO-2.2m FEROS 0106.A-9006(A) "AERTS, C" SCIENCE ECHELLE OBJECT,WAVE 600.0 "" HD91141 1000012659 1.18 1.05 31 2021-01-23T08:40:49 2021-01-23T08:54:00 2 2021-01-23T08:42:39 2021-01-23T08:54:00 1 2021-01-23T08:43:00 2021-01-23T08:54:00 0.000 0.000 0.189 0.000 0.000 0.189 0.189
106 2021-01-22 False False HD104233 HD104233 180.00066388 -63.80186 ESO-2.2m FEROS 0106.A-9006(A) "AERTS, C" ACQUISITION NONE NONE 0.0 "" HD104233 1000012659 1.22 1.17 32 2021-01-23T08:54:00 2021-01-23T09:07:33 1 2021-01-23T08:54:00 2021-01-23T08:56:12 1 2021-01-23T08:54:00 2021-01-23T08:56:12 0.000 0.000 0.037 0.000 0.000 0.037 0.037
106 2021-01-22 False False HD104233 HD104233 180.00066388 -63.80186 ESO-2.2m FEROS 0106.A-9006(A) "AERTS, C" SCIENCE ECHELLE OBJECT,WAVE 600.0 "" HD104233 1000012659 1.22 1.17 32 2021-01-23T08:54:00 2021-01-23T09:07:33 2 2021-01-23T08:56:12 2021-01-23T09:07:33 1 2021-01-23T08:56:33 2021-01-23T09:07:33 0.000 0.000 0.189 0.000 0.000 0.189 0.189
106 2021-01-22 False True "" "" 0.0 0.0 ESO-2.2m "" IDLE/TWILIGHT "twilight downtime" "" "" "" 0.0 "" Telescope_Idle 0 0.00 0.00 63 2021-01-23T09:07:33 2021-01-23T09:08:00 0 2021-01-23T09:07:33 2021-01-23T09:08:00 0 2021-01-23T09:07:33 2021-01-23T09:08:00 0.000 0.000 0.007 0.000 0.000 0.007 0.007
106 2021-01-22 True True BIAS "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 1 2021-01-22T19:57:28 2021-01-22T20:01:30 1 2021-01-22T19:57:33 2021-01-22T19:58:33 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True BIAS "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 1 2021-01-22T19:57:28 2021-01-22T20:01:30 2 2021-01-22T19:58:21 2021-01-22T19:59:21 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True BIAS "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 1 2021-01-22T19:57:28 2021-01-22T20:01:30 3 2021-01-22T19:59:09 2021-01-22T20:00:09 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True BIAS "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 1 2021-01-22T19:57:28 2021-01-22T20:01:30 4 2021-01-22T19:59:58 2021-01-22T20:00:58 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True BIAS "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 1 2021-01-22T19:57:28 2021-01-22T20:01:30 5 2021-01-22T20:00:46 2021-01-22T20:01:46 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True FLAT "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 2 2021-01-22T20:01:30 2021-01-22T20:16:48 1 2021-01-22T20:06:52 2021-01-22T20:08:00 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True FLAT "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 2 2021-01-22T20:01:30 2021-01-22T20:16:48 2 2021-01-22T20:07:53 2021-01-22T20:09:01 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True FLAT "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 2 2021-01-22T20:01:30 2021-01-22T20:16:48 3 2021-01-22T20:08:51 2021-01-22T20:09:59 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True FLAT "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 2 2021-01-22T20:01:30 2021-01-22T20:16:48 4 2021-01-22T20:09:52 2021-01-22T20:11:00 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True FLAT "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 2 2021-01-22T20:01:30 2021-01-22T20:16:48 5 2021-01-22T20:10:51 2021-01-22T20:11:59 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True FLAT "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 2 2021-01-22T20:01:30 2021-01-22T20:16:48 6 2021-01-22T20:11:52 2021-01-22T20:13:00 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True FLAT "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 2 2021-01-22T20:01:30 2021-01-22T20:16:48 7 2021-01-22T20:12:51 2021-01-22T20:13:59 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True FLAT "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 2 2021-01-22T20:01:30 2021-01-22T20:16:48 8 2021-01-22T20:13:52 2021-01-22T20:15:00 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True FLAT "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 2 2021-01-22T20:01:30 2021-01-22T20:16:48 9 2021-01-22T20:14:51 2021-01-22T20:15:59 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True FLAT "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 2 2021-01-22T20:01:30 2021-01-22T20:16:48 10 2021-01-22T20:15:52 2021-01-22T20:17:00 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 10.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 3 2021-01-22T20:16:48 2021-01-22T20:19:07 1 2021-01-22T20:17:05 2021-01-22T20:18:15 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 10.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 3 2021-01-22T20:16:48 2021-01-22T20:19:07 2 2021-01-22T20:18:08 2021-01-22T20:19:18 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 30.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 4 2021-01-22T20:19:07 2021-01-22T20:21:57 1 2021-01-22T20:19:16 2021-01-22T20:20:46 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 30.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 4 2021-01-22T20:19:07 2021-01-22T20:21:57 2 2021-01-22T20:20:37 2021-01-22T20:22:07 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 60.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 5 2021-01-22T20:21:57 2021-01-22T20:25:49 1 2021-01-22T20:22:06 2021-01-22T20:24:06 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 60.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 5 2021-01-22T20:21:57 2021-01-22T20:25:49 2 2021-01-22T20:23:59 2021-01-22T20:25:59 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 30.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 6 2021-01-22T20:25:49 2021-01-22T21:13:26 1 2021-01-22T20:46:13 2021-01-22T20:47:43 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 30.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 6 2021-01-22T20:25:49 2021-01-22T21:13:26 2 2021-01-22T20:47:34 2021-01-22T20:49:04 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 30.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 6 2021-01-22T20:25:49 2021-01-22T21:13:26 3 2021-01-22T20:48:57 2021-01-22T20:50:27 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 30.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 6 2021-01-22T20:25:49 2021-01-22T21:13:26 4 2021-01-22T20:50:19 2021-01-22T20:51:49 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 30.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 6 2021-01-22T20:25:49 2021-01-22T21:13:26 5 2021-01-22T20:51:40 2021-01-22T20:53:10 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 30.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 6 2021-01-22T20:25:49 2021-01-22T21:13:26 6 2021-01-22T20:53:03 2021-01-22T20:54:33 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 30.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 6 2021-01-22T20:25:49 2021-01-22T21:13:26 7 2021-01-22T20:54:26 2021-01-22T20:55:56 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 30.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 6 2021-01-22T20:25:49 2021-01-22T21:13:26 8 2021-01-22T20:55:46 2021-01-22T20:57:16 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 30.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 6 2021-01-22T20:25:49 2021-01-22T21:13:26 9 2021-01-22T20:57:09 2021-01-22T20:58:39 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 30.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 6 2021-01-22T20:25:49 2021-01-22T21:13:26 10 2021-01-22T20:58:32 2021-01-22T21:00:02 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 30.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 6 2021-01-22T20:25:49 2021-01-22T21:13:26 11 2021-01-22T20:59:53 2021-01-22T21:01:23 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 30.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 6 2021-01-22T20:25:49 2021-01-22T21:13:26 12 2021-01-22T21:01:14 2021-01-22T21:02:44 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 30.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 6 2021-01-22T20:25:49 2021-01-22T21:13:26 13 2021-01-22T21:02:37 2021-01-22T21:04:07 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 30.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 6 2021-01-22T20:25:49 2021-01-22T21:13:26 14 2021-01-22T21:03:58 2021-01-22T21:05:28 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 30.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 6 2021-01-22T20:25:49 2021-01-22T21:13:26 15 2021-01-22T21:05:19 2021-01-22T21:06:49 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 30.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 6 2021-01-22T20:25:49 2021-01-22T21:13:26 16 2021-01-22T21:06:42 2021-01-22T21:08:12 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 30.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 6 2021-01-22T20:25:49 2021-01-22T21:13:26 17 2021-01-22T21:08:03 2021-01-22T21:09:33 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 30.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 6 2021-01-22T20:25:49 2021-01-22T21:13:26 18 2021-01-22T21:09:24 2021-01-22T21:10:54 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 30.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 6 2021-01-22T20:25:49 2021-01-22T21:13:26 19 2021-01-22T21:10:47 2021-01-22T21:12:17 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 30.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 6 2021-01-22T20:25:49 2021-01-22T21:13:26 20 2021-01-22T21:12:07 2021-01-22T21:13:37 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 150.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 7 2021-01-22T21:13:26 2021-01-22T21:20:16 1 2021-01-22T21:13:35 2021-01-22T21:17:05 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 150.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 7 2021-01-22T21:13:26 2021-01-22T21:20:16 2 2021-01-22T21:16:57 2021-01-22T21:20:27 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-22 True True WAVE "" -596.52323555 -596.52323555 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE WAVE 300.0 "" 910-StanCal-norm 100319512 1.00 "" 2 2021-01-22T19:57:28 2021-01-22T21:32:15 8 2021-01-22T21:20:16 2021-01-22T21:32:15 1 2021-01-22T21:20:25 2021-01-22T21:26:25 0.000 0.000 0.000 0.000 0.000 0.000 0.000
